id,name,file,offset,containing_class_id,target_ids
41,im.actor.core.modules.messaging.MessagesModule.archiveChat,actor-sdk/sdk-core/core/core-shared/src/main/java/im/actor/core/modules/messaging/MessagesModule.java,17127,67,62
42,im.actor.core.modules.messaging.MessagesModule.deleteChat,actor-sdk/sdk-core/core/core-shared/src/main/java/im/actor/core/modules/messaging/MessagesModule.java,17378,67,62
43,im.actor.core.modules.messaging.MessagesModule.clearChat,actor-sdk/sdk-core/core/core-shared/src/main/java/im/actor/core/modules/messaging/MessagesModule.java,17914,67,62
44,im.actor.core.modules.messaging.MessagesModule.loadMoreHistory,actor-sdk/sdk-core/core/core-shared/src/main/java/im/actor/core/modules/messaging/MessagesModule.java,19157,67,62
45,im.actor.core.modules.messaging.MessagesProcessor.onDifferenceMessages,actor-sdk/sdk-core/core/core-shared/src/main/java/im/actor/core/modules/messaging/MessagesProcessor.java,1960,20,9
46,im.actor.core.modules.encryption.entity.UserKeys.addUserKeyGroup,actor-sdk/sdk-core/core/core-shared/src/main/java/im/actor/core/modules/encryption/entity/UserKeys.java,729,30,43
47,im.actor.core.modules.encryption.entity.UserKeysGroup.addPublicKey,actor-sdk/sdk-core/core/core-shared/src/main/java/im/actor/core/modules/encryption/entity/UserKeysGroup.java,1342,43,47
48,im.actor.core.modules.encryption.EncryptedSessionActor.decrypt,actor-sdk/sdk-core/core/core-shared/src/main/java/im/actor/core/modules/encryption/EncryptedSessionActor.java,8301,55,28
49,im.actor.core.modules.notifications.NotificationsActor.isNotificationsEnabled,actor-sdk/sdk-core/core/core-shared/src/main/java/im/actor/core/modules/notifications/NotificationsActor.java,13846,41,62
50,im.actor.core.modules.AbsModule.buildApiPeer,actor-sdk/sdk-core/core/core-shared/src/main/java/im/actor/core/modules/AbsModule.java,4835,68,62
51,im.actor.core.modules.AbsModule.getApiOutPeer,actor-sdk/sdk-core/core/core-shared/src/main/java/im/actor/core/modules/AbsModule.java,5192,68,62
52,im.actor.core.modules.ModuleActor.buidOutPeer,actor-sdk/sdk-core/core/core-shared/src/main/java/im/actor/core/modules/ModuleActor.java,2093,23,62
53,im.actor.core.modules.ModuleActor.buildApiPeer,actor-sdk/sdk-core/core/core-shared/src/main/java/im/actor/core/modules/ModuleActor.java,2798,23,62
54,im.actor.core.Messenger.loadLastMessageDate,actor-sdk/sdk-core/core/core-shared/src/main/java/im/actor/core/Messenger.java,34111,18,62
55,im.actor.core.AndroidMessenger.sendDocument,actor-sdk/sdk-core/core/core-android/src/main/java/im/actor/core/AndroidMessenger.java,7884,40,62
56,im.actor.core.AndroidMessenger.sendAnimation,actor-sdk/sdk-core/core/core-android/src/main/java/im/actor/core/AndroidMessenger.java,8814,40,62
57,im.actor.core.AndroidMessenger.sendPhoto,actor-sdk/sdk-core/core/core-android/src/main/java/im/actor/core/AndroidMessenger.java,9587,40,62
58,im.actor.core.AndroidMessenger.sendVoice,actor-sdk/sdk-core/core/core-android/src/main/java/im/actor/core/AndroidMessenger.java,10847,40,62
59,im.actor.core.AndroidMessenger.sendVideo,actor-sdk/sdk-core/core/core-android/src/main/java/im/actor/core/AndroidMessenger.java,11175,40,62
60,im.actor.runtime.clc.ClcListStorage.loadSlice,actor-sdk/sdk-core/runtime/runtime-clc/src/main/java/im/actor/runtime/clc/ClcListStorage.java,10815,31,5
61,im.actor.sdk.view.emoji.keyboard.emoji.EmojiKeyboard.onStickerClicked,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/view/emoji/keyboard/emoji/EmojiKeyboard.java,7926,33,63
62,im.actor.sdk.view.avatar.CoverAvatarView.tryToSetFast,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/view/avatar/CoverAvatarView.java,5438,60,57
63,im.actor.sdk.controllers.auth.BaseAuthFragment.signUp,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/auth/BaseAuthFragment.java,2724,14,11
64,im.actor.sdk.controllers.group.view.MembersAdapter.onMemberClick,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/group/view/MembersAdapter.java,7091,37,21 54 0
65,im.actor.sdk.controllers.dialogs.view.DialogView.getAvatarImage,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/dialogs/view/DialogView.java,20452,26,57
66,im.actor.sdk.controllers.pickers.file.items.ExplorerItem.bindImage,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/pickers/file/items/ExplorerItem.java,2705,64,25
67,im.actor.sdk.controllers.pickers.file.BasePickerActivity.selectItem,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/pickers/file/BasePickerActivity.java,4123,46,64
68,im.actor.sdk.controllers.contacts.InviteFragment.onItemClicked,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/contacts/InviteFragment.java,2854,34,72
69,im.actor.sdk.controllers.contacts.InviteFragment.select,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/contacts/InviteFragment.java,4014,34,72
70,im.actor.sdk.controllers.contacts.InviteFragment.unselect,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/contacts/InviteFragment.java,4116,34,72
71,im.actor.sdk.controllers.contacts.InviteFragment.isSelected,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/contacts/InviteFragment.java,4206,34,72
72,im.actor.sdk.controllers.settings.ActorSettingsCategory.addField,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/settings/ActorSettingsCategory.java,1057,48,73
73,im.actor.sdk.controllers.shortcuts.ShortcutActivity.send,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/shortcuts/ShortcutActivity.java,5247,58,62
74,im.actor.sdk.controllers.conversation.messages.content.PhotoHolder.playVideo,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/conversation/messages/content/PhotoHolder.java,16564,50,3
75,im.actor.sdk.controllers.conversation.messages.content.ContactHolder.convertPhoto,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/conversation/messages/content/ContactHolder.java,5100,22,66
76,im.actor.sdk.controllers.conversation.messages.ViewHolderMatcher.getMatchId,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/conversation/messages/ViewHolderMatcher.java,775,56,69
77,im.actor.sdk.controllers.conversation.messages.ViewHolderMatcher.onCreateViewHolder,actor-sdk/sdk-core-android/android-sdk/src/main/java/im/actor/sdk/controllers/conversation/messages/ViewHolderMatcher.java,1005,56,24 62
