id,name,file,offset,containing_class_id,target_ids
22,com.alibaba.jstorm.schedule.default_assign.TaskAssignContext.getComponentNumOnWorker,jstorm-core/src/main/java/com/alibaba/jstorm/schedule/default_assign/TaskAssignContext.java,3721,65,78
23,com.alibaba.jstorm.schedule.default_assign.TaskAssignContext.getTaskNumOnWorker,jstorm-core/src/main/java/com/alibaba/jstorm/schedule/default_assign/TaskAssignContext.java,4415,65,78
24,com.alibaba.jstorm.schedule.default_assign.TaskAssignContext.getInputComponentNumOnWorker,jstorm-core/src/main/java/com/alibaba/jstorm/schedule/default_assign/TaskAssignContext.java,4953,65,78
25,com.alibaba.jstorm.schedule.default_assign.ResourceWorkerSlot.compareToUserDefineWorker,jstorm-core/src/main/java/com/alibaba/jstorm/schedule/default_assign/ResourceWorkerSlot.java,3633,78,38
26,com.alibaba.jstorm.schedule.default_assign.DefaultTopologyScheduler.getNeedAssignTasks,jstorm-core/src/main/java/com/alibaba/jstorm/schedule/default_assign/DefaultTopologyScheduler.java,2672,61,14
27,com.alibaba.jstorm.schedule.default_assign.DefaultTopologyScheduler.getKeepAssign,jstorm-core/src/main/java/com/alibaba/jstorm/schedule/default_assign/DefaultTopologyScheduler.java,3372,61,14
28,com.alibaba.jstorm.blobstore.BlobStore.createBlob,jstorm-core/src/main/java/com/alibaba/jstorm/blobstore/BlobStore.java,6028,74,54
29,com.alibaba.jstorm.blobstore.BlobStore.createBlob,jstorm-core/src/main/java/com/alibaba/jstorm/blobstore/BlobStore.java,6753,74,54
30,com.alibaba.jstorm.blobstore.KeySequenceNumber.checkIfStateContainsCurrentNimbusHost,jstorm-core/src/main/java/com/alibaba/jstorm/blobstore/KeySequenceNumber.java,12225,28,44
31,com.alibaba.jstorm.container.cgroup.core.BlkioCore.makeContext,jstorm-core/src/main/java/com/alibaba/jstorm/container/cgroup/core/BlkioCore.java,9346,22,46
32,com.alibaba.jstorm.container.Hierarchy.subSystemMounted,jstorm-core/src/main/java/com/alibaba/jstorm/container/Hierarchy.java,2891,41,25
33,com.alibaba.jstorm.transactional.state.SnapshotStateMaster.componentToComponentTasks,jstorm-core/src/main/java/com/alibaba/jstorm/transactional/state/SnapshotStateMaster.java,5470,66,16
34,storm.trident.graph.GraphGrouper.outgoingGroups,jstorm-core/src/main/java/storm/trident/graph/GraphGrouper.java,3113,51,83
35,storm.trident.graph.GraphGrouper.incomingGroups,jstorm-core/src/main/java/storm/trident/graph/GraphGrouper.java,3427,51,83
36,storm.trident.fluent.GroupedStream.aggregate,jstorm-core/src/main/java/storm/trident/fluent/GroupedStream.java,2175,71,40
37,storm.trident.fluent.GroupedStream.aggregate,jstorm-core/src/main/java/storm/trident/fluent/GroupedStream.java,2521,71,40
38,storm.trident.fluent.GroupedStream.aggregate,jstorm-core/src/main/java/storm/trident/fluent/GroupedStream.java,2874,71,40
39,storm.trident.fluent.GroupedStream.persistentAggregate,jstorm-core/src/main/java/storm/trident/fluent/GroupedStream.java,3734,71,40
40,storm.trident.fluent.GroupedStream.persistentAggregate,jstorm-core/src/main/java/storm/trident/fluent/GroupedStream.java,4394,71,40
41,storm.trident.fluent.GroupedStream.stateQuery,jstorm-core/src/main/java/storm/trident/fluent/GroupedStream.java,4791,71,72 40
42,storm.trident.planner.SubtopologyBolt.getSourceOutputFields,jstorm-core/src/main/java/storm/trident/planner/SubtopologyBolt.java,5888,70,16
43,storm.trident.Stream.addTriggerField,jstorm-core/src/main/java/storm/trident/Stream.java,30815,85,40
44,storm.trident.Stream.projectionValidation,jstorm-core/src/main/java/storm/trident/Stream.java,35037,85,40
45,storm.trident.TridentTopology.multiReduce,jstorm-core/src/main/java/storm/trident/TridentTopology.java,9853,21,40
46,backtype.storm.utils.ShellProcess.writeBoltMsg,jstorm-core/src/main/java/backtype/storm/utils/ShellProcess.java,4550,35,89
47,backtype.storm.utils.ShellProcess.writeSpoutMsg,jstorm-core/src/main/java/backtype/storm/utils/ShellProcess.java,4733,35,79
48,backtype.storm.security.auth.authorizer.DRPCSimpleACLAuthorizer.getUserFromContext,jstorm-core/src/main/java/backtype/storm/security/auth/authorizer/DRPCSimpleACLAuthorizer.java,4319,92,7
49,backtype.storm.topology.WindowedBoltExecutor.getComponentStreams,jstorm-core/src/main/java/backtype/storm/topology/WindowedBoltExecutor.java,9444,50,16
50,backtype.storm.topology.CheckpointTupleForwarder.getCheckpointInputTaskCount,jstorm-core/src/main/java/backtype/storm/topology/CheckpointTupleForwarder.java,5957,77,16
51,backtype.storm.generated.JavaObject.add_to_args_list,jstorm-core/src/main/java/backtype/storm/generated/JavaObject.java,7564,55,42
52,backtype.storm.generated.TaskSummary.add_to_errors,jstorm-core/src/main/java/backtype/storm/generated/TaskSummary.java,12380,15,9
53,backtype.storm.generated.TopologyInfo.add_to_components,jstorm-core/src/main/java/backtype/storm/generated/TopologyInfo.java,9273,62,88
54,backtype.storm.generated.TopologyInfo.add_to_tasks,jstorm-core/src/main/java/backtype/storm/generated/TopologyInfo.java,10238,62,15
55,backtype.storm.generated.NimbusSummary.add_to_nimbusSlaves,jstorm-core/src/main/java/backtype/storm/generated/NimbusSummary.java,11782,53,73
56,backtype.storm.generated.StormTopology.put_to_spouts,jstorm-core/src/main/java/backtype/storm/generated/StormTopology.java,9455,39,0
57,backtype.storm.generated.StormTopology.put_to_bolts,jstorm-core/src/main/java/backtype/storm/generated/StormTopology.java,10223,39,20
58,backtype.storm.generated.StormTopology.put_to_state_spouts,jstorm-core/src/main/java/backtype/storm/generated/StormTopology.java,10975,39,5
59,backtype.storm.generated.WorkerSummary.add_to_tasks,jstorm-core/src/main/java/backtype/storm/generated/WorkerSummary.java,10023,24,86
60,backtype.storm.generated.ClusterSummary.add_to_supervisors,jstorm-core/src/main/java/backtype/storm/generated/ClusterSummary.java,8643,1,69
61,backtype.storm.generated.ClusterSummary.add_to_topologies,jstorm-core/src/main/java/backtype/storm/generated/ClusterSummary.java,9663,1,45
62,backtype.storm.generated.LocalStateData.put_to_serialized_parts,jstorm-core/src/main/java/backtype/storm/generated/LocalStateData.java,6810,10,84
63,backtype.storm.generated.ComponentCommon.put_to_inputs,jstorm-core/src/main/java/backtype/storm/generated/ComponentCommon.java,9668,17,90 43
64,backtype.storm.generated.ComponentCommon.put_to_streams,jstorm-core/src/main/java/backtype/storm/generated/ComponentCommon.java,10470,17,11
65,backtype.storm.generated.ComponentSummary.add_to_errors,jstorm-core/src/main/java/backtype/storm/generated/ComponentSummary.java,11580,88,9
66,backtype.storm.generated.SupervisorWorkers.add_to_workers,jstorm-core/src/main/java/backtype/storm/generated/SupervisorWorkers.java,9174,32,24
67,backtype.storm.generated.SupervisorWorkers.put_to_workerMetric,jstorm-core/src/main/java/backtype/storm/generated/SupervisorWorkers.java,9964,32,13
68,backtype.storm.generated.TopologyTaskHbInfo.put_to_taskHbs,jstorm-core/src/main/java/backtype/storm/generated/TopologyTaskHbInfo.java,9576,75,81
69,backtype.storm.scheduler.multitenant.Node.validateSlot,jstorm-core/src/main/java/backtype/storm/scheduler/multitenant/Node.java,2993,3,36
70,backtype.storm.scheduler.Cluster.needsSchedulingTopologies,jstorm-core/src/main/java/backtype/storm/scheduler/Cluster.java,3412,48,49
71,backtype.storm.scheduler.Cluster.needsScheduling,jstorm-core/src/main/java/backtype/storm/scheduler/Cluster.java,3824,48,47
72,backtype.storm.scheduler.Cluster.getNeedsSchedulingComponentToExecutors,jstorm-core/src/main/java/backtype/storm/scheduler/Cluster.java,5177,48,47
73,backtype.storm.scheduler.Cluster.getUsedPorts,jstorm-core/src/main/java/backtype/storm/scheduler/Cluster.java,6013,48,2
74,backtype.storm.scheduler.Cluster.getAvailablePorts,jstorm-core/src/main/java/backtype/storm/scheduler/Cluster.java,6619,48,2
75,backtype.storm.scheduler.Cluster.getAvailableSlots,jstorm-core/src/main/java/backtype/storm/scheduler/Cluster.java,7182,48,2
76,backtype.storm.scheduler.Cluster.getAssignableSlots,jstorm-core/src/main/java/backtype/storm/scheduler/Cluster.java,7606,48,2
77,backtype.storm.scheduler.Cluster.getUnassignedExecutors,jstorm-core/src/main/java/backtype/storm/scheduler/Cluster.java,7958,48,47
78,backtype.storm.scheduler.Cluster.getAssignedNumWorkers,jstorm-core/src/main/java/backtype/storm/scheduler/Cluster.java,8563,48,47
79,backtype.storm.scheduler.SchedulerAssignmentImpl.assign,jstorm-core/src/main/java/backtype/storm/scheduler/SchedulerAssignmentImpl.java,1831,31,36
80,backtype.storm.scheduler.SchedulerAssignmentImpl.unassignBySlot,jstorm-core/src/main/java/backtype/storm/scheduler/SchedulerAssignmentImpl.java,2088,31,36
81,com.alibaba.jstorm.yarn.server.AMServer.Start,jstorm-on-yarn/src/main/java/com/alibaba/jstorm/yarn/server/AMServer.java,1681,56,68
82,com.alibaba.jstorm.kafka.ZkState.newCurator,jstorm-utility/jstorm-kafka/src/main/java/com/alibaba/jstorm/kafka/ZkState.java,1544,58,60
