id,name,file,offset,original_class_id,target_class_id
48,org.apache.hadoop.hbase.security.visibility.expression.NonLeafExpressionNode.negate,hbase-server/src/main/java/org/apache/hadoop/hbase/security/visibility/expression/NonLeafExpressionNode.java,3038,93,44
50,org.apache.hadoop.hbase.master.MetricsMaster.initialize,hbase-server/src/main/java/org/apache/hadoop/hbase/master/MetricsMaster.java,6787,64,33
51,org.apache.hadoop.hbase.executor.ExecutorService.dumpExecutors,hbase-server/src/main/java/org/apache/hadoop/hbase/executor/ExecutorService.java,7477,15,60
52,org.apache.hadoop.hbase.regionserver.HStoreFile.isEmptyStoreFile,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStoreFile.java,21621,16,0
53,org.apache.hadoop.hbase.regionserver.HStore.applyToMemStore,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HStore.java,91491,49,5
58,org.apache.hadoop.hbase.regionserver.CSLMImmutableSegment.createImmutableSegmentByFlattening,hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CSLMImmutableSegment.java,2294,18,1
61,org.apache.hadoop.hbase.thrift.generated.TCell.setCell,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift/generated/TCell.java,1654,11,30
64,org.apache.hadoop.hbase.thrift.generated.Mutation.addToMutations,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift/generated/Mutation.java,1935,13,90
65,org.apache.hadoop.hbase.thrift2.generated.TColumn.addToColumns,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TColumn.java,1774,17,58
69,org.apache.hadoop.hbase.thrift2.generated.TColumnValue.addToColumnValues,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TColumnValue.java,2443,25,34
73,org.apache.hadoop.hbase.thrift2.generated.TTimeRange.setTimeRange,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TTimeRange.java,1328,50,55
79,org.apache.hadoop.hbase.thrift2.generated.TDurability.setDurability,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TDurability.java,1489,36,51
82,org.apache.hadoop.hbase.thrift2.generated.TDeleteType.setDeleteType,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TDeleteType.java,1327,87,3
85,org.apache.hadoop.hbase.thrift2.generated.TColumnIncrement.addToColumns,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TColumnIncrement.java,1757,84,19
88,org.apache.hadoop.hbase.thrift2.generated.TMutation.addToMutations,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TMutation.java,1027,69,28
89,org.apache.hadoop.hbase.thrift2.generated.TServerName.setServerName,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TServerName.java,1593,56,45
91,org.apache.hadoop.hbase.thrift2.generated.TTableName.setTableName,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TTableName.java,1554,71,23
94,org.apache.hadoop.hbase.thrift2.generated.TBloomFilterType.setBloomnFilterType,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/TBloomFilterType.java,1479,82,4
98,org.apache.hadoop.hbase.procedure2.store.ProcedureStoreTracker.setDeletedIfPartial,hbase-procedure/src/main/java/org/apache/hadoop/hbase/procedure2/store/ProcedureStoreTracker.java,2620,22,61
