id,name,file,offset
16,com.yahoo.config.model.admin.AdminModel,config-model\src\main\java\com\yahoo\config\model\admin\AdminModel.java,1051
17,com.yahoo.prelude.semantics.rule.ReferenceTermProduction,container-search\src\main\java\com\yahoo\prelude\semantics\rule\ReferenceTermProduction.java,531
18,com.yahoo.search.searchchain.testutil.DocumentSourceSearcher,container-search\src\main\java\com\yahoo\search\searchchain\testutil\DocumentSourceSearcher.java,524
19,com.yahoo.prelude.semantics.engine.Evaluation,container-search\src\main\java\com\yahoo\prelude\semantics\engine\Evaluation.java,370
20,com.yahoo.config.codegen.DefaultValue,configgen\src\main\java\com\yahoo\config\codegen\DefaultValue.java,154
21,com.yahoo.search.predicate.PredicateQuery,predicate-search\src\main\java\com\yahoo\search\predicate\PredicateQuery.java,252
22,com.yahoo.search.querytransform.LowercasingSearcher,container-search\src\main\java\com\yahoo\search\querytransform\LowercasingSearcher.java,541
23,com.yahoo.search.querytransform.WandSearcher,container-search\src\main\java\com\yahoo\search\querytransform\WandSearcher.java,629
24,com.yahoo.vespa.hosted.controller.deployment.Run,controller-server\src\main\java\com\yahoo\vespa\hosted\controller\deployment\Run.java,980
25,com.yahoo.vespa.config.server.session.SessionPreparer,configserver\src\main\java\com\yahoo\vespa\config\server\session\SessionPreparer.java,2218
26,com.yahoo.searchdefinition.document.Attribute,config-model\src\main\java\com\yahoo\searchdefinition\document\Attribute.java,1409
27,com.yahoo.vespa.hosted.node.admin.configserver.noderepository.Acl,node-admin\src\main\java\com\yahoo\vespa\hosted\node\admin\configserver\noderepository\Acl.java,555
28,com.yahoo.processing.request.Properties,processing\src\main\java\com\yahoo\processing\request\Properties.java,237
29,com.yahoo.prelude.query.TermItem,container-search\src\main\java\com\yahoo\prelude\query\TermItem.java,249
30,com.yahoo.search.handler.SearchHandler,container-search\src\main\java\com\yahoo\search\handler\SearchHandler.java,3080
31,com.yahoo.prelude.semantics.RuleBase,container-search\src\main\java\com\yahoo\prelude\semantics\RuleBase.java,477
32,com.yahoo.prelude.semantics.rule.CompositeCondition,container-search\src\main\java\com\yahoo\prelude\semantics\rule\CompositeCondition.java,317
33,com.yahoo.jdisc.http.filter.JDiscCookieWrapper,jdisc_http_service\src\main\java\com\yahoo\jdisc\http\filter\JDiscCookieWrapper.java,233
34,com.yahoo.messagebus.SourceSession,messagebus\src\main\java\com\yahoo\messagebus\SourceSession.java,392
35,com.yahoo.searchdefinition.processing.IndexFieldNames,config-model\src\main\java\com\yahoo\searchdefinition\processing\IndexFieldNames.java,432
36,com.yahoo.vespa.config.server.deploy.Deployment,configserver\src\main\java\com\yahoo\vespa\config\server\deploy\Deployment.java,1186
37,com.yahoo.searchdefinition.Index,config-model\src\main\java\com\yahoo\searchdefinition\Index.java,471
38,com.yahoo.searchlib.rankingexpression.Reference,searchlib\src\main\java\com\yahoo\searchlib\rankingexpression\Reference.java,719
39,com.yahoo.vespa.model.application.validation.first.AccessControlValidator,config-model\src\main\java\com\yahoo\vespa\model\application\validation\first\AccessControlValidator.java,885
40,com.yahoo.prelude.query.CompositeItem,container-search\src\main\java\com\yahoo\prelude\query\CompositeItem.java,510
41,com.yahoo.searchlib.rankingexpression.transform.TransformContext,searchlib\src\main\java\com\yahoo\searchlib\rankingexpression\transform\TransformContext.java,264
42,com.yahoo.searchlib.rankingexpression.rule.ReferenceNode,searchlib\src\main\java\com\yahoo\searchlib\rankingexpression\rule\ReferenceNode.java,716
43,com.yahoo.vespa.config.server.monitoring.Metrics,configserver\src\main\java\com\yahoo\vespa\config\server\monitoring\Metrics.java,670
44,com.yahoo.tensor.IndexedTensor,vespajlib\src\main\java\com\yahoo\tensor\IndexedTensor.java,536
45,com.yahoo.vespa.hosted.controller.ApplicationController,controller-server\src\main\java\com\yahoo\vespa\hosted\controller\ApplicationController.java,5331
46,com.yahoo.vespa.model.container.ApplicationContainerCluster,config-model\src\main\java\com\yahoo\vespa\model\container\ApplicationContainerCluster.java,1218
47,com.yahoo.search.query.ranking.RankProperties,container-search\src\main\java\com\yahoo\search\query\ranking\RankProperties.java,425
48,com.yahoo.searchlib.expression.Int16ResultNodeVector,searchlib\src\main\java\com\yahoo\searchlib\expression\Int16ResultNodeVector.java,278
49,com.yahoo.vespa.hosted.node.admin.task.util.network.IPVersion,node-admin\src\main\java\com\yahoo\vespa\hosted\node\admin\task\util\network\IPVersion.java,350
50,com.yahoo.vespa.config.server.session.LocalSession,configserver\src\main\java\com\yahoo\vespa\config\server\session\LocalSession.java,1320
51,com.yahoo.searchdefinition.derived.VsmSummary,config-model\src\main\java\com\yahoo\searchdefinition\derived\VsmSummary.java,547
52,com.yahoo.jdisc.Request,jdisc_core\src\main\java\com\yahoo\jdisc\Request.java,756
53,com.yahoo.document.predicate.Conjunction,predicate-search-core\src\main\java\com\yahoo\document\predicate\Conjunction.java,291
54,com.yahoo.search.query.QueryTree,container-search\src\main\java\com\yahoo\search\query\QueryTree.java,294
55,com.yahoo.container.logging.AccessLogEntry,container-accesslogging\src\main\java\com\yahoo\container\logging\AccessLogEntry.java,644
56,com.yahoo.searchdefinition.RankingConstant,config-model\src\main\java\com\yahoo\searchdefinition\RankingConstant.java,381
57,com.yahoo.vespa.config.server.zookeeper.ZKLiveApp,configserver\src\main\java\com\yahoo\vespa\config\server\zookeeper\ZKLiveApp.java,405
58,com.yahoo.vespa.config.proxy.MemoryCache,config-proxy\src\main\java\com\yahoo\vespa\config\proxy\MemoryCache.java,675
59,com.yahoo.messagebus.routing.RoutingNode,messagebus\src\main\java\com\yahoo\messagebus\routing\RoutingNode.java,913
60,com.yahoo.searchdefinition.FieldOperationApplierForStructs,config-model\src\main\java\com\yahoo\searchdefinition\FieldOperationApplierForStructs.java,416
61,com.yahoo.prelude.query.Item,container-search\src\main\java\com\yahoo\prelude\query\Item.java,501
62,com.yahoo.vespa.hosted.controller.application.SystemApplication,controller-server\src\main\java\com\yahoo\vespa\hosted\controller\application\SystemApplication.java,612
63,com.yahoo.search.query.profile.QueryProfileRegistry,container-search\src\main\java\com\yahoo\search\query\profile\QueryProfileRegistry.java,476
64,com.yahoo.vespa.config.server.session.PrepareParams,configserver\src\main\java\com\yahoo\vespa\config\server\session\PrepareParams.java,632
65,com.yahoo.container.di.Container,container-di\src\main\java\com\yahoo\container\di\Container.java,1275
66,com.yahoo.search.rendering.XmlRenderer,container-search\src\main\java\com\yahoo\search\rendering\XmlRenderer.java,1338
67,com.yahoo.searchlib.aggregation.hll.SketchMerger,searchlib\src\main\java\com\yahoo\searchlib\aggregation\hll\SketchMerger.java,165
68,com.yahoo.search.rendering.JsonRenderer,container-search\src\main\java\com\yahoo\search\rendering\JsonRenderer.java,2747
69,com.yahoo.docproc.CallStack,docproc\src\main\java\com\yahoo\docproc\CallStack.java,420
70,com.yahoo.search.result.HitGroupsLastComparator,container-search\src\main\java\com\yahoo\search\result\HitGroupsLastComparator.java,183
71,com.yahoo.search.query.profile.types.FieldDescription,container-search\src\main\java\com\yahoo\search\query\profile\types\FieldDescription.java,432
72,com.yahoo.container.di.componentgraph.core.ComponentGraph,container-di\src\main\java\com\yahoo\container\di\componentgraph\core\ComponentGraph.java,1367
73,com.yahoo.vespa.hosted.provision.LockedNodeList,node-repository\src\main\java\com\yahoo\vespa\hosted\provision\LockedNodeList.java,378
74,com.yahoo.prelude.query.PhraseItem,container-search\src\main\java\com\yahoo\prelude\query\PhraseItem.java,274
75,com.yahoo.prelude.semantics.engine.RuleEvaluation,container-search\src\main\java\com\yahoo\prelude\semantics\engine\RuleEvaluation.java,417
76,com.yahoo.jdisc.handler.ThreadedRequestHandler,jdisc_core\src\main\java\com\yahoo\jdisc\handler\ThreadedRequestHandler.java,364
77,com.yahoo.vespa.indexinglanguage.expressions.StatementExpression,indexinglanguage\src\main\java\com\yahoo\vespa\indexinglanguage\expressions\StatementExpression.java,676
78,com.yahoo.searchdefinition.processing.ExactMatch,config-model\src\main\java\com\yahoo\searchdefinition\processing\ExactMatch.java,682
79,com.yahoo.searchlib.expression.StringResultNodeVector,searchlib\src\main\java\com\yahoo\searchlib\expression\StringResultNodeVector.java,278
80,com.yahoo.vespa.indexinglanguage.expressions.VerificationContext,indexinglanguage\src\main\java\com\yahoo\vespa\indexinglanguage\expressions\VerificationContext.java,260
81,com.yahoo.search.federation.FederationSearcher,container-search\src\main\java\com\yahoo\search\federation\FederationSearcher.java,2797
82,com.yahoo.search.query.Ranking,container-search\src\main\java\com\yahoo\search\query\Ranking.java,845
83,com.yahoo.searchdefinition.processing.LiteralBoost,config-model\src\main\java\com\yahoo\searchdefinition\processing\LiteralBoost.java,507
84,com.yahoo.document.datatypes.StructuredFieldValue,document\src\main\java\com\yahoo\document\datatypes\StructuredFieldValue.java,325
85,com.yahoo.vespa.config.server.session.SessionZooKeeperClient,configserver\src\main\java\com\yahoo\vespa\config\server\session\SessionZooKeeperClient.java,1279
86,com.yahoo.tensor.serialization.DenseBinaryFormat,vespajlib\src\main\java\com\yahoo\tensor\serialization\DenseBinaryFormat.java,475
87,com.yahoo.searchdefinition.MapEvaluationTypeContext,config-model\src\main\java\com\yahoo\searchdefinition\MapEvaluationTypeContext.java,1069
88,com.yahoo.searchdefinition.expressiontransforms.FunctionInliner,config-model\src\main\java\com\yahoo\searchdefinition\expressiontransforms\FunctionInliner.java,499
89,com.yahoo.searchlib.aggregation.GroupingLevel,searchlib\src\main\java\com\yahoo\searchlib\aggregation\GroupingLevel.java,395
90,com.yahoo.search.federation.sourceref.SourcesTarget,container-search\src\main\java\com\yahoo\search\federation\sourceref\SourcesTarget.java,565
91,com.yahoo.vespa.streamingvisitors.VdsStreamingSearcher,container-search\src\main\java\com\yahoo\vespa\streamingvisitors\VdsStreamingSearcher.java,1367
92,com.yahoo.prelude.Ping,container-search\src\main\java\com\yahoo\prelude\Ping.java,147
93,com.yahoo.search.query.profile.QueryProfile,container-search\src\main\java\com\yahoo\search\query\profile\QueryProfile.java,962
94,com.yahoo.vespa.model.content.ContentSearchCluster,config-model\src\main\java\com\yahoo\vespa\model\content\ContentSearchCluster.java,1620
95,com.yahoo.searchlib.expression.BoolResultNodeVector,searchlib\src\main\java\com\yahoo\searchlib\expression\BoolResultNodeVector.java,278
96,ai.vespa.metricsproxy.metric.Metrics,metrics-proxy\src\main\java\ai\vespa\metricsproxy\metric\Metrics.java,241
97,com.yahoo.vespa.indexinglanguage.expressions.Expression,indexinglanguage\src\main\java\com\yahoo\vespa\indexinglanguage\expressions\Expression.java,639
98,com.yahoo.vespa.clustercontroller.core.FleetController,clustercontroller-core\src\main\java\com\yahoo\vespa\clustercontroller\core\FleetController.java,2008
99,com.yahoo.document.DocumentTypeManager,document\src\main\java\com\yahoo\document\DocumentTypeManager.java,823
100,ai.vespa.metricsproxy.rpc.RpcServer,metrics-proxy\src\main\java\ai\vespa\metricsproxy\rpc\RpcServer.java,1183
101,com.yahoo.vespa.hosted.provision.node.filter.NodeFilter,node-repository\src\main\java\com\yahoo\vespa\hosted\provision\node\filter\NodeFilter.java,221
102,com.yahoo.prelude.fastsearch.DocsumDefinitionSet,container-search\src\main\java\com\yahoo\prelude\fastsearch\DocsumDefinitionSet.java,665
103,com.yahoo.text.interpretation.AnnotationClass,container-search\src\main\java\com\yahoo\text\interpretation\AnnotationClass.java,249
104,com.yahoo.vespa.http.client.core.Document,vespa-http-client\src\main\java\com\yahoo\vespa\http\client\core\Document.java,415
105,com.yahoo.vespa.model.application.validation.SearchDataTypeValidator,config-model\src\main\java\com\yahoo\vespa\model\application\validation\SearchDataTypeValidator.java,885
106,com.yahoo.prelude.querytransform.LiteralBoostSearcher,container-search\src\main\java\com\yahoo\prelude\querytransform\LiteralBoostSearcher.java,942
107,com.yahoo.vespa.model.VespaModel,config-model\src\main\java\com\yahoo\vespa\model\VespaModel.java,3757
108,com.yahoo.searchlib.expression.RawResultNode,searchlib\src\main\java\com\yahoo\searchlib\expression\RawResultNode.java,369
109,com.yahoo.vespa.model.container.search.searchchain.Provider,config-model\src\main\java\com\yahoo\vespa\model\container\search\searchchain\Provider.java,437
110,com.yahoo.search.pagetemplates.model.Section,container-search\src\main\java\com\yahoo\search\pagetemplates\model\Section.java,390
111,com.yahoo.prelude.semantics.rule.ReplacingProductionRule,container-search\src\main\java\com\yahoo\prelude\semantics\rule\ReplacingProductionRule.java,270
112,com.yahoo.searchlib.expression.FloatBucketResultNode,searchlib\src\main\java\com\yahoo\searchlib\expression\FloatBucketResultNode.java,295
113,com.yahoo.searchdefinition.processing.CreatePositionZCurve,config-model\src\main\java\com\yahoo\searchdefinition\processing\CreatePositionZCurve.java,1376
114,com.yahoo.searchlib.expression.Int32ResultNode,searchlib\src\main\java\com\yahoo\searchlib\expression\Int32ResultNode.java,324
115,com.yahoo.searchdefinition.RankProfile,config-model\src\main\java\com\yahoo\searchdefinition\RankProfile.java,1981
116,com.yahoo.vespa.model.admin.Admin,config-model\src\main\java\com\yahoo\vespa\model\admin\Admin.java,1683
117,com.yahoo.tensor.functions.Rename,vespajlib\src\main\java\com\yahoo\tensor\functions\Rename.java,569
118,com.yahoo.vespa.model.HostResource,config-model\src\main\java\com\yahoo\vespa\model\HostResource.java,777
119,com.yahoo.searchdefinition.DefaultRankProfile,config-model\src\main\java\com\yahoo\searchdefinition\DefaultRankProfile.java,291
120,com.yahoo.document.DocumentOperation,document\src\main\java\com\yahoo\document\DocumentOperation.java,148
121,com.yahoo.prelude.semantics.engine.ReferencedMatches,container-search\src\main\java\com\yahoo\prelude\semantics\engine\ReferencedMatches.java,296
122,com.yahoo.prelude.query.WordItem,container-search\src\main\java\com\yahoo\prelude\query\WordItem.java,329
123,com.yahoo.searchlib.rankingexpression.rule.ExpressionNode,searchlib\src\main\java\com\yahoo\searchlib\rankingexpression\rule\ExpressionNode.java,495
124,com.yahoo.searchlib.expression.RawBucketResultNodeVector,searchlib\src\main\java\com\yahoo\searchlib\expression\RawBucketResultNodeVector.java,278
125,com.yahoo.vespa.model.search.IndexedSearchCluster,config-model\src\main\java\com\yahoo\vespa\model\search\IndexedSearchCluster.java,1489
126,com.yahoo.vespa.objects.BufferSerializer,vespajlib\src\main\java\com\yahoo\vespa\objects\BufferSerializer.java,278
127,com.yahoo.search.dispatch.SearchInvoker,container-search\src\main\java\com\yahoo\search\dispatch\SearchInvoker.java,461
128,com.yahoo.messagebus.MessageBus,messagebus\src\main\java\com\yahoo\messagebus\MessageBus.java,986
129,com.yahoo.search.query.profile.config.QueryProfileXMLReader,container-search\src\main\java\com\yahoo\search\query\profile\config\QueryProfileXMLReader.java,953
130,com.yahoo.searchlib.rankingexpression.rule.SetMembershipNode,searchlib\src\main\java\com\yahoo\searchlib\rankingexpression\rule\SetMembershipNode.java,773
131,com.yahoo.search.rendering.Renderer,container-search\src\main\java\com\yahoo\search\rendering\Renderer.java,608
132,com.yahoo.vespa.http.client.core.operationProcessor.OperationProcessor,vespa-http-client\src\main\java\com\yahoo\vespa\http\client\core\operationProcessor\OperationProcessor.java,1226
133,com.yahoo.io.GrowableByteBuffer,vespajlib\src\main\java\com\yahoo\io\GrowableByteBuffer.java,191
134,com.yahoo.vespa.hosted.controller.LockedApplication,controller-server\src\main\java\com\yahoo\vespa\hosted\controller\LockedApplication.java,1822
135,com.yahoo.searchdefinition.processing.SetLanguage,config-model\src\main\java\com\yahoo\searchdefinition\processing\SetLanguage.java,595
136,com.yahoo.document.DocumentUpdate,document\src\main\java\com\yahoo\document\DocumentUpdate.java,895
137,com.yahoo.searchlib.expression.IntegerResultNodeVector,searchlib\src\main\java\com\yahoo\searchlib\expression\IntegerResultNodeVector.java,278
138,com.yahoo.search.result.HitGroup,container-search\src\main\java\com\yahoo\search\result\HitGroup.java,869
139,com.yahoo.prelude.query.WeightedSetItem,container-search\src\main\java\com\yahoo\prelude\query\WeightedSetItem.java,439
140,com.yahoo.prelude.query.parser.Token,container-search\src\main\java\com\yahoo\prelude\query\parser\Token.java,204
141,com.yahoo.messagebus.DestinationSession,messagebus\src\main\java\com\yahoo\messagebus\DestinationSession.java,201
142,com.yahoo.vespa.hosted.controller.restapi.deployment.DeploymentApiHandler,controller-server\src\main\java\com\yahoo\vespa\hosted\controller\restapi\deployment\DeploymentApiHandler.java,1414
143,com.yahoo.vespa.hosted.provision.lb.LoadBalancerList,node-repository\src\main\java\com\yahoo\vespa\hosted\provision\lb\LoadBalancerList.java,362
144,com.yahoo.document.fieldpathupdate.AddFieldPathUpdate,document\src\main\java\com\yahoo\document\fieldpathupdate\AddFieldPathUpdate.java,580
145,com.yahoo.search.pagetemplates.engine.Resolution,container-search\src\main\java\com\yahoo\search\pagetemplates\engine\Resolution.java,412
146,com.yahoo.search.pagetemplates.model.Renderer,container-search\src\main\java\com\yahoo\search\pagetemplates\model\Renderer.java,366
147,com.yahoo.component.ComponentId,component\src\main\java\com\yahoo\component\ComponentId.java,200
148,com.yahoo.document.fieldpathupdate.FieldPathUpdate,document\src\main\java\com\yahoo\document\fieldpathupdate\FieldPathUpdate.java,731
149,com.yahoo.document.DocumentType,document\src\main\java\com\yahoo\document\DocumentType.java,748
150,com.yahoo.searchdefinition.processing.PredicateProcessor,config-model\src\main\java\com\yahoo\searchdefinition\processing\PredicateProcessor.java,1065
151,com.yahoo.searchdefinition.expressiontransforms.RankProfileTransformContext,config-model\src\main\java\com\yahoo\searchdefinition\expressiontransforms\RankProfileTransformContext.java,547
152,com.yahoo.searchlib.expression.StringResultNode,searchlib\src\main\java\com\yahoo\searchlib\expression\StringResultNode.java,323
153,com.yahoo.searchlib.expression.IntegerBucketResultNode,searchlib\src\main\java\com\yahoo\searchlib\expression\IntegerBucketResultNode.java,295
154,com.yahoo.search.rendering.SyncDefaultRenderer,container-search\src\main\java\com\yahoo\search\rendering\SyncDefaultRenderer.java,1036
155,com.yahoo.search.federation.sourceref.SearchChainInvocationSpec,container-search\src\main\java\com\yahoo\search\federation\sourceref\SearchChainInvocationSpec.java,378
156,com.yahoo.prelude.fastsearch.FastHit,container-search\src\main\java\com\yahoo\prelude\fastsearch\FastHit.java,800
157,com.yahoo.vespa.hosted.provision.NodeRepository,node-repository\src\main\java\com\yahoo\vespa\hosted\provision\NodeRepository.java,2394
158,com.yahoo.search.pagetemplates.result.PageTemplatesXmlRenderer,container-search\src\main\java\com\yahoo\search\pagetemplates\result\PageTemplatesXmlRenderer.java,1436
159,com.yahoo.document.Document,document\src\main\java\com\yahoo\document\Document.java,1224
160,com.yahoo.searchdefinition.processing.TagType,config-model\src\main\java\com\yahoo\searchdefinition\processing\TagType.java,567
161,com.yahoo.document.annotation.SpanList,document\src\main\java\com\yahoo\document\annotation\SpanList.java,330
162,com.yahoo.searchlib.expression.FloatBucketResultNodeVector,searchlib\src\main\java\com\yahoo\searchlib\expression\FloatBucketResultNodeVector.java,278
163,com.yahoo.searchdefinition.processing.StringSettingsOnNonStringFields,config-model\src\main\java\com\yahoo\searchdefinition\processing\StringSettingsOnNonStringFields.java,521
164,com.yahoo.search.query.profile.types.QueryProfileTypeRegistry,container-search\src\main\java\com\yahoo\search\query\profile\types\QueryProfileTypeRegistry.java,313
165,com.yahoo.tensor.functions.Concat,vespajlib\src\main\java\com\yahoo\tensor\functions\Concat.java,680
166,com.yahoo.searchlib.expression.IntegerResultNode,searchlib\src\main\java\com\yahoo\searchlib\expression\IntegerResultNode.java,324
167,com.yahoo.component.ComponentSpecification,component\src\main\java\com\yahoo\component\ComponentSpecification.java,149
168,com.yahoo.vespa.hosted.controller.deployment.Versions,controller-server\src\main\java\com\yahoo\vespa\hosted\controller\deployment\Versions.java,723
169,com.yahoo.search.query.ranking.MatchPhase,container-search\src\main\java\com\yahoo\search\query\ranking\MatchPhase.java,401
170,com.yahoo.vespa.indexinglanguage.expressions.OptimizePredicateExpression,indexinglanguage\src\main\java\com\yahoo\vespa\indexinglanguage\expressions\OptimizePredicateExpression.java,820
171,com.yahoo.vespa.clustercontroller.utils.communication.http.HttpResult,clustercontroller-utils\src\main\java\com\yahoo\vespa\clustercontroller\utils\communication\http\HttpResult.java,270
172,com.yahoo.tensor.TensorType,vespajlib\src\main\java\com\yahoo\tensor\TensorType.java,496
173,com.yahoo.document.annotation.SpanNode,document\src\main\java\com\yahoo\document\annotation\SpanNode.java,349
174,com.yahoo.search.Searcher,container-search\src\main\java\com\yahoo\search\Searcher.java,345
175,com.yahoo.document.select.rule.DocumentNode,document\src\main\java\com\yahoo\document\select\rule\DocumentNode.java,374
176,com.yahoo.search.query.ranking.Matching,container-search\src\main\java\com\yahoo\search\query\ranking\Matching.java,351
177,com.yahoo.search.predicate.optimization.BooleanSimplifier,predicate-search-core\src\main\java\com\yahoo\search\predicate\optimization\BooleanSimplifier.java,522
178,com.yahoo.vespa.clustercontroller.core.database.DatabaseHandler,clustercontroller-core\src\main\java\com\yahoo\vespa\clustercontroller\core\database\DatabaseHandler.java,981
179,com.yahoo.document.predicate.RangePartition,predicate-search-core\src\main\java\com\yahoo\document\predicate\RangePartition.java,158
180,com.yahoo.searchlib.expression.Int16ResultNode,searchlib\src\main\java\com\yahoo\searchlib\expression\Int16ResultNode.java,324
181,com.yahoo.prelude.Freshness,container-search\src\main\java\com\yahoo\prelude\Freshness.java,228
182,com.yahoo.fs4.QueryResultPacket,container-search\src\main\java\com\yahoo\fs4\QueryResultPacket.java,280
183,com.yahoo.vespa.clustercontroller.utils.staterestapi.server.JsonWriter,clustercontroller-utils\src\main\java\com\yahoo\vespa\clustercontroller\utils\staterestapi\server\JsonWriter.java,425
184,com.yahoo.container.logging.JSONFormatter,container-accesslogging\src\main\java\com\yahoo\container\logging\JSONFormatter.java,649
185,com.yahoo.search.query.context.QueryContext,container-search\src\main\java\com\yahoo\search\query\context\QueryContext.java,414
186,com.yahoo.document.annotation.AnnotationType,document\src\main\java\com\yahoo\document\annotation\AnnotationType.java,338
187,com.yahoo.vespa.hosted.controller.application.ApplicationPackage,controller-server\src\main\java\com\yahoo\vespa\hosted\controller\application\ApplicationPackage.java,782
188,com.yahoo.prelude.query.TermType,container-search\src\main\java\com\yahoo\prelude\query\TermType.java,154
189,com.yahoo.tensor.functions.Generate,vespajlib\src\main\java\com\yahoo\tensor\functions\Generate.java,522
190,com.yahoo.vespa.hosted.provision.maintenance.OperatorChangeApplicationMaintainer,node-repository\src\main\java\com\yahoo\vespa\hosted\provision\maintenance\OperatorChangeApplicationMaintainer.java,718
191,com.yahoo.document.ReferenceDataType,document\src\main\java\com\yahoo\document\ReferenceDataType.java,290
192,com.yahoo.searchdefinition.document.Matching,config-model\src\main\java\com\yahoo\searchdefinition\document\Matching.java,195
193,com.yahoo.vespa.indexinglanguage.ExpressionConverter,indexinglanguage\src\main\java\com\yahoo\vespa\indexinglanguage\ExpressionConverter.java,406
194,com.yahoo.vespa.model.container.search.QueryProfiles,config-model\src\main\java\com\yahoo\vespa\model\container\search\QueryProfiles.java,674
195,com.yahoo.search.Result,container-search\src\main\java\com\yahoo\search\Result.java,628
196,com.yahoo.searchdefinition.processing.SummaryDiskAccessValidator,config-model\src\main\java\com\yahoo\searchdefinition\processing\SummaryDiskAccessValidator.java,543
197,com.yahoo.document.json.TokenBuffer,document\src\main\java\com\yahoo\document\json\TokenBuffer.java,399
198,com.yahoo.documentapi.metrics.DocumentApiMetrics,vespaclient-container-plugin\src\main\java\com\yahoo\documentapi\metrics\DocumentApiMetrics.java,561
199,com.yahoo.config.model.ConfigModelRepo,config-model\src\main\java\com\yahoo\config\model\ConfigModelRepo.java,1390
200,com.yahoo.searchdefinition.document.FieldSet,config-model\src\main\java\com\yahoo\searchdefinition\document\FieldSet.java,293
201,com.yahoo.searchlib.rankingexpression.rule.SerializationContext,searchlib\src\main\java\com\yahoo\searchlib\rankingexpression\rule\SerializationContext.java,458
202,com.yahoo.search.query.Properties,container-search\src\main\java\com\yahoo\search\query\Properties.java,184
203,com.yahoo.vespa.documentmodel.SummaryTransform,config-model\src\main\java\com\yahoo\vespa\documentmodel\SummaryTransform.java,159
204,com.yahoo.vespa.config.server.ApplicationRepository,configserver\src\main\java\com\yahoo\vespa\config\server\ApplicationRepository.java,3985
205,com.yahoo.searchdefinition.derived.RankProfileList,config-model\src\main\java\com\yahoo\searchdefinition\derived\RankProfileList.java,803
206,com.yahoo.searchdefinition.expressiontransforms.ConstantTensorTransformer,config-model\src\main\java\com\yahoo\searchdefinition\expressiontransforms\ConstantTensorTransformer.java,769
207,com.yahoo.prelude.cluster.ClusterSearcher,container-search\src\main\java\com\yahoo\prelude\cluster\ClusterSearcher.java,2196
208,com.yahoo.prelude.semantics.rule.Condition,container-search\src\main\java\com\yahoo\prelude\semantics\rule\Condition.java,364
209,com.yahoo.vespa.hosted.controller.deployment.DeploymentTrigger,controller-server\src\main\java\com\yahoo\vespa\hosted\controller\deployment\DeploymentTrigger.java,2946
210,com.yahoo.searchlib.expression.FloatResultNode,searchlib\src\main\java\com\yahoo\searchlib\expression\FloatResultNode.java,324
211,com.yahoo.jdisc.handler.ContentInputStream,jdisc_core\src\main\java\com\yahoo\jdisc\handler\ContentInputStream.java,153
212,com.yahoo.vespa.serviceview.ServiceModel,configserver\src\main\java\com\yahoo\vespa\serviceview\ServiceModel.java,1016
213,com.yahoo.vespa.hosted.provision.provisioning.DockerHostCapacity,node-repository\src\main\java\com\yahoo\vespa\hosted\provision\provisioning\DockerHostCapacity.java,440
214,com.yahoo.search.result.ErrorMessage,container-search\src\main\java\com\yahoo\search\result\ErrorMessage.java,249
215,com.yahoo.searchdefinition.expressiontransforms.ExpressionTransforms,config-model\src\main\java\com\yahoo\searchdefinition\expressiontransforms\ExpressionTransforms.java,536
