id,name,file,offset,containing_class_id,target_ids
41,org.elasticsearch.index.mapper.ObjectMapper.parentObjectMapperAreNested,server\src\main\java\org\elasticsearch\index\mapper\ObjectMapper.java,16296,68,161
42,org.elasticsearch.index.mapper.MapperService.assertMappingVersion,server\src\main\java\org\elasticsearch\index\mapper\MapperService.java,12222,161,133
43,org.elasticsearch.index.mapper.MapperService.assertSerialization,server\src\main\java\org\elasticsearch\index\mapper\MapperService.java,28389,161,121
44,org.elasticsearch.index.mapper.DocumentMapper.typeFilter,server\src\main\java\org\elasticsearch\index\mapper\DocumentMapper.java,10271,121,165
45,org.elasticsearch.index.mapper.DocumentMapper.findNestedObjectMapper,server\src\main\java\org\elasticsearch\index\mapper\DocumentMapper.java,11892,121,152
46,org.elasticsearch.index.mapper.RootObjectMapper.findTemplateBuilder,server\src\main\java\org\elasticsearch\index\mapper\RootObjectMapper.java,11493,177,176
47,org.elasticsearch.index.mapper.CompletionFieldMapper.isExternalValueOfClass,server\src\main\java\org\elasticsearch\index\mapper\CompletionFieldMapper.java,23583,89,176
48,org.elasticsearch.index.mapper.CompletionFieldMapper.parse,server\src\main\java\org\elasticsearch\index\mapper\CompletionFieldMapper.java,23738,89,176
49,org.elasticsearch.index.search.MatchQuery.hasPositions,server\src\main\java\org\elasticsearch\index\search\MatchQuery.java,12980,208,81
50,org.elasticsearch.index.reindex.ReindexRequest.addSortField,server\src\main\java\org\elasticsearch\index\reindex\ReindexRequest.java,6593,147,36
51,org.elasticsearch.index.reindex.ReindexRequest.setDestVersionType,server\src\main\java\org\elasticsearch\index\reindex\ReindexRequest.java,7605,147,189
52,org.elasticsearch.index.reindex.DeleteByQueryRequest.setIndicesOptions,server\src\main\java\org\elasticsearch\index\reindex\DeleteByQueryRequest.java,4543,234,257
53,org.elasticsearch.index.reindex.UpdateByQueryRequest.setIndicesOptions,server\src\main\java\org\elasticsearch\index\reindex\UpdateByQueryRequest.java,3938,148,257
54,org.elasticsearch.index.analysis.NamedAnalyzer.checkAllowedInMode,server\src\main\java\org\elasticsearch\index\analysis\NamedAnalyzer.java,3210,15,45
55,org.elasticsearch.index.analysis.AnalysisRegistry.build,server\src\main\java\org\elasticsearch\index\analysis\AnalysisRegistry.java,7755,201,172
56,org.elasticsearch.tasks.Task.result,server\src\main\java\org\elasticsearch\tasks\Task.java,5987,252,0 248
57,org.elasticsearch.tasks.TaskResultsService.getTaskResultMappingVersion,server\src\main\java\org\elasticsearch\tasks\TaskResultsService.java,6586,287,133
58,org.elasticsearch.action.bulk.Retry.withBackoff,server\src\main\java\org\elasticsearch\action\bulk\Retry.java,2563,245,173
59,org.elasticsearch.action.bulk.BulkProcessor.startFlushTask,server\src\main\java\org\elasticsearch\action\bulk\BulkProcessor.java,15131,249,286
60,org.elasticsearch.action.admin.cluster.snapshots.get.TransportGetSnapshotsAction.buildSimpleSnapshotInfos,server\src\main\java\org\elasticsearch\action\admin\cluster\snapshots\get\TransportGetSnapshotsAction.java,7611,72,199
61,org.elasticsearch.action.admin.cluster.allocation.ClusterAllocationExplanation.unassignedInfoToXContent,server\src\main\java\org\elasticsearch\action\admin\cluster\allocation\ClusterAllocationExplanation.java,7730,246,186
62,org.elasticsearch.action.admin.cluster.configuration.AddVotingConfigExclusionsRequest.resolveVotingConfigExclusions,server\src\main\java\org\elasticsearch\action\admin\cluster\configuration\AddVotingConfigExclusionsRequest.java,3386,64,170
63,org.elasticsearch.action.admin.indices.create.CreateIndexRequest.mapping,server\src\main\java\org\elasticsearch\action\admin\indices\create\CreateIndexRequest.java,7260,100,105 27
64,org.elasticsearch.action.admin.indices.create.CreateIndexRequest.aliases,server\src\main\java\org\elasticsearch\action\admin\indices\create\CreateIndexRequest.java,10765,100,27
65,org.elasticsearch.action.admin.indices.create.CreateIndexRequest.alias,server\src\main\java\org\elasticsearch\action\admin\indices\create\CreateIndexRequest.java,11519,100,129
66,org.elasticsearch.action.admin.indices.create.CreateIndexRequest.source,server\src\main\java\org\elasticsearch\action\admin\indices\create\CreateIndexRequest.java,12658,100,105 27
67,org.elasticsearch.action.admin.indices.shrink.ResizeRequest.setWaitForActiveShards,server\src\main\java\org\elasticsearch\action\admin\indices\shrink\ResizeRequest.java,5442,82,145
68,org.elasticsearch.action.admin.indices.upgrade.post.TransportUpgradeAction.indicesWithMissingPrimaries,server\src\main\java\org\elasticsearch\action\admin\indices\upgrade\post\TransportUpgradeAction.java,8350,223,170
69,org.elasticsearch.action.admin.indices.template.put.PutIndexTemplateRequest.mapping,server\src\main\java\org\elasticsearch\action\admin\indices\template\put\PutIndexTemplateRequest.java,8018,88,105 27
70,org.elasticsearch.action.admin.indices.template.put.PutIndexTemplateRequest.aliases,server\src\main\java\org\elasticsearch\action\admin\indices\template\put\PutIndexTemplateRequest.java,15270,88,27
71,org.elasticsearch.action.admin.indices.template.put.PutIndexTemplateRequest.alias,server\src\main\java\org\elasticsearch\action\admin\indices\template\put\PutIndexTemplateRequest.java,16029,88,129
72,org.elasticsearch.action.admin.indices.validate.query.TransportValidateQueryAction.explain,server\src\main\java\org\elasticsearch\action\admin\indices\validate\query\TransportValidateQueryAction.java,10350,183,152
73,org.elasticsearch.action.index.IndexRequest.source,server\src\main\java\org\elasticsearch\action\index\IndexRequest.java,12597,146,105
74,org.elasticsearch.action.index.IndexRequest.source,server\src\main\java\org\elasticsearch\action\index\IndexRequest.java,14211,146,105
75,org.elasticsearch.action.search.MultiSearchRequest.add,server\src\main\java\org\elasticsearch\action\search\MultiSearchRequest.java,2937,44,48
76,org.elasticsearch.action.search.SearchPhaseController.resolveTrackTotalHits,server\src\main\java\org\elasticsearch\action\search\SearchPhaseController.java,36315,97,48
77,org.elasticsearch.action.update.UpdateRequest.updateOrCreateScript,server\src\main\java\org\elasticsearch\action\update\UpdateRequest.java,13743,47,168
78,org.elasticsearch.action.support.ActiveShardCount.enoughShardsActive,server\src\main\java\org\elasticsearch\action\support\ActiveShardCount.java,5314,145,170
79,org.elasticsearch.action.termvectors.TermVectorsFields.readPotentiallyNegativeVInt,server\src\main\java\org\elasticsearch\action\termvectors\TermVectorsFields.java,18274,125,50
80,org.elasticsearch.action.termvectors.TermVectorsFields.readPotentiallyNegativeVLong,server\src\main\java\org\elasticsearch\action\termvectors\TermVectorsFields.java,18623,125,50
81,org.elasticsearch.action.termvectors.MultiTermVectorsRequest.add,server\src\main\java\org\elasticsearch\action\termvectors\MultiTermVectorsRequest.java,1893,6,70
82,org.elasticsearch.common.io.stream.StreamOutput.writeBytesReference,server\src\main\java\org\elasticsearch\common\io\stream\StreamOutput.java,7224,218,27
83,org.elasticsearch.common.io.stream.StreamOutput.writeOptionalBytesReference,server\src\main\java\org\elasticsearch\common\io\stream\StreamOutput.java,7547,218,27
84,org.elasticsearch.common.io.stream.StreamOutput.writeOptionalText,server\src\main\java\org\elasticsearch\common\io\stream\StreamOutput.java,12447,218,154
85,org.elasticsearch.common.io.stream.StreamOutput.writeGeoPoint,server\src\main\java\org\elasticsearch\common\io\stream\StreamOutput.java,39053,218,221
86,org.elasticsearch.common.io.stream.StreamOutput.writeOptionalTimeValue,server\src\main\java\org\elasticsearch\common\io\stream\StreamOutput.java,43260,218,286
87,org.elasticsearch.common.geo.GeoDistance.calculate,server\src\main\java\org\elasticsearch\common\geo\GeoDistance.java,2447,49,216
88,org.elasticsearch.common.inject.internal.Errors.merge,server\src\main\java\org\elasticsearch\common\inject\internal\Errors.java,14884,159,184
89,org.elasticsearch.common.inject.internal.ProviderMethodsModule.getKey,server\src\main\java\org\elasticsearch\common\inject\internal\ProviderMethodsModule.java,4824,205,159
90,org.elasticsearch.common.lucene.search.MoreLikeThisQuery.createQuery,server\src\main\java\org\elasticsearch\common\lucene\search\MoreLikeThisQuery.java,5869,237,26
91,org.elasticsearch.common.lucene.search.MoreLikeThisQuery.handleUnlike,server\src\main\java\org\elasticsearch\common\lucene\search\MoreLikeThisQuery.java,6875,237,26
92,org.elasticsearch.common.compress.CompressedXContent.writeTo,server\src\main\java\org\elasticsearch\common\compress\CompressedXContent.java,5899,33,218
93,org.elasticsearch.common.settings.Settings.getAsVersion,server\src\main\java\org\elasticsearch\common\settings\Settings.java,18575,202,92
94,org.elasticsearch.common.blobstore.fs.FsBlobStore.buildPath,server\src\main\java\org\elasticsearch\common\blobstore\fs\FsBlobStore.java,2677,267,261
95,org.elasticsearch.ingest.CompoundProcessor.putFailureMetadata,server\src\main\java\org\elasticsearch\ingest\CompoundProcessor.java,6588,220,225 61
96,org.elasticsearch.ingest.CompoundProcessor.removeFailureMetadata,server\src\main\java\org\elasticsearch\ingest\CompoundProcessor.java,7385,220,225
97,org.elasticsearch.search.fetch.subphase.highlight.UnifiedHighlighter.getOffsetSource,server\src\main\java\org\elasticsearch\search\fetch\subphase\highlight\UnifiedHighlighter.java,10611,31,81
98,org.elasticsearch.search.fetch.FetchPhase.findRootDocumentIfNested,server\src\main\java\org\elasticsearch\search\fetch\FetchPhase.java,8851,282,152
99,org.elasticsearch.search.fetch.FetchPhase.getInternalNestedIdentity,server\src\main\java\org\elasticsearch\search\fetch\FetchPhase.java,17976,282,152 161
100,org.elasticsearch.search.fetch.FetchPhase.loadStoredFields,server\src\main\java\org\elasticsearch\search\fetch\FetchPhase.java,22026,282,152 294
101,org.elasticsearch.search.fetch.FetchSearchResult.assertNoSearchTarget,server\src\main\java\org\elasticsearch\search\fetch\FetchSearchResult.java,2022,103,204
102,org.elasticsearch.search.internal.ShardSearchLocalRequest.innerWriteTo,server\src\main\java\org\elasticsearch\search\internal\ShardSearchLocalRequest.java,5640,37,218
103,org.elasticsearch.search.aggregations.bucket.BucketsAggregator.collectBucket,server\src\main\java\org\elasticsearch\search\aggregations\bucket\BucketsAggregator.java,2817,210,192
104,org.elasticsearch.search.aggregations.bucket.BucketsAggregator.collectExistingBucket,server\src\main\java\org\elasticsearch\search\aggregations\bucket\BucketsAggregator.java,3148,210,192
105,org.elasticsearch.search.aggregations.support.AggregationPath.resolveAggregator,server\src\main\java\org\elasticsearch\search\aggregations\support\AggregationPath.java,10910,289,35
106,org.elasticsearch.search.aggregations.support.AggregationPath.resolveTopmostAggregator,server\src\main\java\org\elasticsearch\search\aggregations\support\AggregationPath.java,11862,289,35
107,org.elasticsearch.search.aggregations.support.AggregationPath.validate,server\src\main\java\org\elasticsearch\search\aggregations\support\AggregationPath.java,12596,289,35
108,org.elasticsearch.search.SearchModule.setupHighlighters,server\src\main\java\org\elasticsearch\search\SearchModule.java,41898,4,202
109,org.elasticsearch.search.SearchService.validateKeepAlives,server\src\main\java\org\elasticsearch\search\SearchService.java,11497,65,286
110,org.elasticsearch.search.SearchService.fetchPhaseShouldFreeContext,server\src\main\java\org\elasticsearch\search\SearchService.java,20785,65,152
111,org.elasticsearch.search.SearchService.cleanContext,server\src\main\java\org\elasticsearch\search\SearchService.java,31186,65,152
112,org.elasticsearch.search.SearchService.shortcutDocIdsToLoad,server\src\main\java\org\elasticsearch\search\SearchService.java,40778,65,152
113,org.elasticsearch.cluster.node.DiscoveryNodes.nodeExists,server\src\main\java\org\elasticsearch\cluster\node\DiscoveryNodes.java,7090,272,0
114,org.elasticsearch.cluster.node.DiscoveryNodes.findByAddress,server\src\main\java\org\elasticsearch\cluster\node\DiscoveryNodes.java,8248,272,38
115,org.elasticsearch.cluster.node.DiscoveryNodes.newNode,server\src\main\java\org\elasticsearch\cluster\node\DiscoveryNodes.java,15463,272,0
116,org.elasticsearch.cluster.block.ClusterBlocks.hasGlobalBlockWithStatus,server\src\main\java\org\elasticsearch\cluster\block\ClusterBlocks.java,5032,188,167
117,org.elasticsearch.cluster.block.ClusterBlocks.hasIndexBlock,server\src\main\java\org\elasticsearch\cluster\block\ClusterBlocks.java,5365,188,25
118,org.elasticsearch.cluster.routing.allocation.command.AllocationCommands.execute,server\src\main\java\org\elasticsearch\cluster\routing\allocation\command\AllocationCommands.java,2691,7,23
119,org.elasticsearch.cluster.routing.allocation.command.AbstractAllocateAllocationCommand.explainOrThrowRejectedCommand,server\src\main\java\org\elasticsearch\cluster\routing\allocation\command\AbstractAllocateAllocationCommand.java,5494,94,23
120,org.elasticsearch.cluster.routing.allocation.command.AbstractAllocateAllocationCommand.explainOrThrowRejectedCommand,server\src\main\java\org\elasticsearch\cluster\routing\allocation\command\AbstractAllocateAllocationCommand.java,5968,94,23
121,org.elasticsearch.cluster.routing.allocation.command.AbstractAllocateAllocationCommand.initializeUnassignedShard,server\src\main\java\org\elasticsearch\cluster\routing\allocation\command\AbstractAllocateAllocationCommand.java,7050,94,238 153 186 240 23 158
122,org.elasticsearch.cluster.routing.allocation.decider.DiskThresholdDecider.averageUsage,server\src\main\java\org\elasticsearch\cluster\routing\allocation\decider\DiskThresholdDecider.java,20717,51,240
123,org.elasticsearch.cluster.routing.allocation.decider.DiskThresholdDecider.freeDiskPercentageAfterShardAssigned,server\src\main\java\org\elasticsearch\cluster\routing\allocation\decider\DiskThresholdDecider.java,21667,51,258
124,org.elasticsearch.cluster.routing.allocation.decider.FilterAllocationDecider.shouldIndexFilter,server\src\main\java\org\elasticsearch\cluster\routing\allocation\decider\FilterAllocationDecider.java,9056,193,133 240 23
125,org.elasticsearch.cluster.routing.allocation.decider.SameShardAllocationDecider.decideSameNode,server\src\main\java\org\elasticsearch\cluster\routing\allocation\decider\SameShardAllocationDecider.java,6140,127,153 240 23
126,org.elasticsearch.cluster.routing.allocation.decider.ThrottlingAllocationDecider.initializingShard,server\src\main\java\org\elasticsearch\cluster\routing\allocation\decider\ThrottlingAllocationDecider.java,10747,95,153
127,org.elasticsearch.cluster.routing.allocation.decider.NodeVersionAllocationDecider.isVersionCompatibleRelocatePrimary,server\src\main\java\org\elasticsearch\cluster\routing\allocation\decider\NodeVersionAllocationDecider.java,3455,213,238 240 23
128,org.elasticsearch.cluster.routing.allocation.decider.NodeVersionAllocationDecider.isVersionCompatibleAllocatingReplica,server\src\main\java\org\elasticsearch\cluster\routing\allocation\decider\NodeVersionAllocationDecider.java,4368,213,238 240 23
129,org.elasticsearch.cluster.routing.allocation.decider.NodeVersionAllocationDecider.isVersionCompatible,server\src\main\java\org\elasticsearch\cluster\routing\allocation\decider\NodeVersionAllocationDecider.java,5574,213,240 23
130,org.elasticsearch.cluster.routing.allocation.AllocationService.buildResult,server\src\main\java\org\elasticsearch\cluster\routing\allocation\AllocationService.java,5955,260,170 23
131,org.elasticsearch.cluster.routing.allocation.AllocationService.removeDelayMarkers,server\src\main\java\org\elasticsearch\cluster\routing\allocation\AllocationService.java,14913,260,23
132,org.elasticsearch.cluster.routing.allocation.AllocationService.resetFailedAllocationCounter,server\src\main\java\org\elasticsearch\cluster\routing\allocation\AllocationService.java,16275,260,23
133,org.elasticsearch.cluster.routing.allocation.AllocationService.hasDeadNodes,server\src\main\java\org\elasticsearch\cluster\routing\allocation\AllocationService.java,21450,260,23
134,org.elasticsearch.cluster.routing.allocation.AllocationService.getMutableRoutingNodes,server\src\main\java\org\elasticsearch\cluster\routing\allocation\AllocationService.java,25016,260,170
135,org.elasticsearch.cluster.routing.allocation.RoutingAllocation.decision,server\src\main\java\org\elasticsearch\cluster\routing\allocation\RoutingAllocation.java,8757,23,66
136,org.elasticsearch.cluster.routing.allocation.RoutingExplanations.add,server\src\main\java\org\elasticsearch\cluster\routing\allocation\RoutingExplanations.java,1658,283,112
137,org.elasticsearch.cluster.routing.RoutingNodes.activePrimary,server\src\main\java\org\elasticsearch\cluster\routing\RoutingNodes.java,13674,238,156
138,org.elasticsearch.cluster.routing.RoutingNodes.activeReplicaWithHighestVersion,server\src\main\java\org\elasticsearch\cluster\routing\RoutingNodes.java,14115,238,156
139,org.elasticsearch.cluster.routing.RoutingNodes.allReplicasActive,server\src\main\java\org\elasticsearch\cluster\routing\RoutingNodes.java,15312,238,109 156
140,org.elasticsearch.cluster.routing.RoutingNodes.assertInstanceNotInList,server\src\main\java\org\elasticsearch\cluster\routing\RoutingNodes.java,35078,238,153
141,org.elasticsearch.cluster.routing.RoutingTable.hasIndex,server\src\main\java\org\elasticsearch\cluster\routing\RoutingTable.java,3884,74,30
142,org.elasticsearch.cluster.routing.RoutingTable.shardRoutingTable,server\src\main\java\org\elasticsearch\cluster\routing\RoutingTable.java,5103,74,156
143,org.elasticsearch.cluster.routing.RoutingTable.getByAllocationId,server\src\main\java\org\elasticsearch\cluster\routing\RoutingTable.java,5903,74,156
144,org.elasticsearch.cluster.routing.RoutingTable.shardsWithState,server\src\main\java\org\elasticsearch\cluster\routing\RoutingTable.java,6620,74,87
145,org.elasticsearch.cluster.routing.ShardRouting.writeToThin,server\src\main\java\org\elasticsearch\cluster\routing\ShardRouting.java,9858,153,218
146,org.elasticsearch.cluster.routing.ShardRouting.updateUnassigned,server\src\main\java\org\elasticsearch\cluster\routing\ShardRouting.java,10894,153,186 158
147,org.elasticsearch.cluster.routing.ShardRouting.moveToUnassigned,server\src\main\java\org\elasticsearch\cluster\routing\ShardRouting.java,11415,153,186
148,org.elasticsearch.cluster.routing.UnassignedInfo.getRemainingDelay,server\src\main\java\org\elasticsearch\cluster\routing\UnassignedInfo.java,13267,186,202
149,org.elasticsearch.cluster.routing.OperationRouting.indexRoutingTable,server\src\main\java\org\elasticsearch\cluster\routing\OperationRouting.java,11263,295,170
150,org.elasticsearch.cluster.routing.OperationRouting.indexMetaData,server\src\main\java\org\elasticsearch\cluster\routing\OperationRouting.java,11574,295,170
151,org.elasticsearch.cluster.routing.IndexRoutingTable.validate,server\src\main\java\org\elasticsearch\cluster\routing\IndexRoutingTable.java,4131,106,109
152,org.elasticsearch.cluster.routing.IndexRoutingTable.shardsWithState,server\src\main\java\org\elasticsearch\cluster\routing\IndexRoutingTable.java,10946,106,87
153,org.elasticsearch.cluster.routing.IndexShardRoutingTable.shardsWithState,server\src\main\java\org\elasticsearch\cluster\routing\IndexShardRoutingTable.java,27339,288,87
154,org.elasticsearch.cluster.service.MasterService.patchVersions,server\src\main\java\org\elasticsearch\cluster\service\MasterService.java,14786,107,170
155,org.elasticsearch.cluster.service.ClusterService.setSlowTaskLoggingThreshold,server\src\main\java\org\elasticsearch\cluster\service\ClusterService.java,4138,56,286
156,org.elasticsearch.cluster.metadata.MetaData.index,server\src\main\java\org\elasticsearch\cluster\metadata\MetaData.java,28566,109,30
157,org.elasticsearch.cluster.metadata.MetaData.hasIndexMetaData,server\src\main\java\org\elasticsearch\cluster\metadata\MetaData.java,28819,109,133
158,org.elasticsearch.cluster.metadata.MetaData.getIndexSafe,server\src\main\java\org\elasticsearch\cluster\metadata\MetaData.java,29067,109,30
159,org.elasticsearch.cluster.metadata.IndexGraveyard.containsIndex,server\src\main\java\org\elasticsearch\cluster\metadata\IndexGraveyard.java,4887,179,30
160,org.elasticsearch.cluster.metadata.RepositoryMetaData.writeTo,server\src\main\java\org\elasticsearch\cluster\metadata\RepositoryMetaData.java,2216,14,218
161,org.elasticsearch.cluster.metadata.IndexNameExpressionResolver.resolveSearchRoutingAllIndices,server\src\main\java\org\elasticsearch\cluster\metadata\IndexNameExpressionResolver.java,26505,16,109
162,org.elasticsearch.cluster.metadata.IndexNameExpressionResolver.isPatternMatchingAllIndices,server\src\main\java\org\elasticsearch\cluster\metadata\IndexNameExpressionResolver.java,28191,16,109
163,org.elasticsearch.cluster.metadata.MetaDataIndexUpgradeService.isUpgraded,server\src\main\java\org\elasticsearch\cluster\metadata\MetaDataIndexUpgradeService.java,5000,123,133
164,org.elasticsearch.cluster.metadata.MetaDataIndexUpgradeService.markAsUpgraded,server\src\main\java\org\elasticsearch\cluster\metadata\MetaDataIndexUpgradeService.java,10392,123,133
165,org.elasticsearch.cluster.metadata.MetaDataUpdateSettingsService.getTotalNewShards,server\src\main\java\org\elasticsearch\cluster\metadata\MetaDataUpdateSettingsService.java,14309,124,170 30
166,org.elasticsearch.cluster.coordination.Join.targetMatches,server\src\main\java\org\elasticsearch\cluster\coordination\Join.java,3009,71,0
167,org.elasticsearch.cluster.ClusterInfo.getShardSize,server\src\main\java\org\elasticsearch\cluster\ClusterInfo.java,8097,255,153
168,org.elasticsearch.cluster.SnapshotsInProgress.snapshot,server\src\main\java\org\elasticsearch\cluster\SnapshotsInProgress.java,13227,162,268
169,org.elasticsearch.gateway.GatewayMetaState.getPersistedState,server\src\main\java\org\elasticsearch\gateway\GatewayMetaState.java,4869,277,169 202
170,org.elasticsearch.gateway.MetaStateService.writeIndexAndUpdateManifest,server\src\main\java\org\elasticsearch\gateway\MetaStateService.java,12933,13,133
171,org.elasticsearch.gateway.TransportNodesListGatewayMetaState.list,server\src\main\java\org\elasticsearch\gateway\TransportNodesListGatewayMetaState.java,3107,182,286
172,org.elasticsearch.indices.flush.SyncedFlushService.reportSuccessWithExistingSyncId,server\src\main\java\org\elasticsearch\indices\flush\SyncedFlushService.java,14625,98,156
173,org.elasticsearch.indices.flush.SyncedFlushService.getShardRoutingTable,server\src\main\java\org\elasticsearch\indices\flush\SyncedFlushService.java,15519,98,170 156
174,org.elasticsearch.indices.flush.SyncedFlushService.countDownAndSendResponseIfDone,server\src\main\java\org\elasticsearch\indices\flush\SyncedFlushService.java,23669,98,226 156
175,org.elasticsearch.indices.mapper.MapperRegistry.isMetaDataField,server\src\main\java\org\elasticsearch\indices\mapper\MapperRegistry.java,3049,32,92
176,org.elasticsearch.indices.breaker.HierarchyCircuitBreakerService.validateTotalCircuitBreakerLimit,server\src\main\java\org\elasticsearch\indices\breaker\HierarchyCircuitBreakerService.java,11738,149,41
